Divorce	घटस्फोट
Minus	घटा
Hour	घटिका
Clockwork	घटिकापात्र
Clockwork	घटिकायंत्र
Occurred	घटित
Ghatitartha	घटितार्थ
Clock	घटियंत्र
Decreased	घटी
Ghatotkach	घटोत्कच
Tightness	घट्टपणा
Callous	घट्टा
Ghatti	घट्टी
Bunch	घड
घड़घोसाळी	घडघोसाळी
घड़घोसाळे	घडघोसाळे
Formation	घडण
Structure	घडणावळ
Ghadvanchi	घडवंची
Ghada	घडा
Events	घडामोड
The clock	घडियाल
The clock	घडी
Wrought iron	घडीव लोखंड
Of events	घडोंची
The clock	घड्याळ
The clock	घड्याळजी
Clock tick	घड्याळाचा काटा
Cube	घण
Rumble	घणघण
Rumble	घणघणाट
Cube	घन
Solid diet	घन आहार
Ghangad	घनगड
Roar	घनगर्जना
Cube	घनघटा
Density	घनता
Dense forest	घनदाट अरण्य
Dense forest	घनदाट वन
Volume	घनफळ
Cubic feet	घनफूट
Cube	घनमाला
Solid root	घनमूळ
On the cube	घनवर
Solid instrument	घनवाद्य
Cubic	घनाक्षरी
Ghanavali	घनावळी
Condensation	घनीकरण
Ghabad	घबाड
Rumble	घमघमाट
Arrogance	घमेंड
घमेले	घमेले
Home	घर
House-to-house	घर-घर
House-building	घर-बांधणी
Housework	घरकाम
Home school	घरकूल
Housecomb	घरकोंबडा
House expenses	घरखर्च
Ghargada	घरगाडा
Wheezing	घरघर
Wheezing	घरघराहट
Gharghusha	घरघुशा
Gharghushi	घरघुशी
Sneeze	घरघुसा
Home study	घरचा अभ्यास
Housewife	घरजावई
Nest	घरटका
Nest	घरटा
Nest	घरटे
Homeowner	घरदार
To house	घरदेणे
Housewife	घरधनी
Housewife	घरधनीण
Housewife	घरपटी
Homestead	घरपट्टी
Homecoming	घरप्रवेश
Burglary	घरफोडी
Burglary	घरफोड्या
Gharbasha	घरबशा
Housewife	घरबारी
Filling the house	घरभरणी
Homeowner	घरमालक
Housewife	घरमाशी
Housewife	घरशाकारणी
Homework	घरशिवणी
Home world	घरसंसार
Household goods	घरसामान
All over the house	घरसारा
Household	घराणे
Gharoba	घरोबा
Hotspot	घर्मबिंदू
Grunt	घर्र-घर्र
Friction	घर्षण
घळ	घळ
Grass	घस
Drag	घसट
Slippery	घसरंड
Slippery	घसरगुंडी
Falling	घसरण
Falling	घसरणी
Sliding	घसरपट्टी
Throat	घसा
Sore throat	घसाफोड
Depreciation	घसारा
Hurry up	घाई
Wholesale	घाऊक
Wholesale market	घाऊक बाजार
Wholesale price	घाऊक मूल्य
Wholesalers	घाऊक व्यापारी
Ghagar	घागर
Skirt	घागरा
Ghagari	घागरी
Ghagha	घाघ
Ghagha poet	घाघ कवी
Wear a skirt	घाघरू लावा
Wharf	घाट
Ghatmatha	घाटमाथा
Deficit	घाटा
Loss	घाटाणा
Valley	घाटी
Valleys	घाट्या
Dirt	घाण
Ghana	घाणा
Dirt	घाणी
Filthiness	घाणेरडेपणा
Dirty	घाणेरी
Powered by Blogger	घात
Assassination	घातपात
Lethal	घातवार
Exponent	घातांक
Ghana	घाना
Ghanaians	घानावासी
To panic	घाबरणे
To panic	घाबराघुबरा होणे
Sweat	घाम
Sweat	घामोळी
Sweat	घामोळे
Injury	घायकुतेपणा
Wounded	घायकूत
Wounded	घायपत
Injury	घायपात
Wounded	घायमार
Injury	घायमारी
Eagle	घार
Gharga	घारगा
Gharad	घारड
Gharapuri	घारापुरी
Dark-eyed horse	घाऱ्या डोळ्यांचा घोडा
Dark lemon	घाऱ्या लेंबू
Ghalkadh	घालकाढ
Integration	घालमेल
Insert	घाला
Wounds	घाव
Wounds	घावन
Grass	घास
Grasshopper	घासकाडी
Weeding	घासणावळ
Rubbing	घासणी
To rub	घासणे
Kerosene	घासलेट
Grassy	घासवाला
Ghasaghis	घासाघीस
Grassy	घासीवाला
Ghinauri	घिनौरी
Ghirti	घिरटी
Gheewar	घीवर
Gheevarapatra	घीवरपात्र
Veil	घुंगट
Curly	घुंगरटे
Curly	घुंगरू
Veil	घुंगूट
Ghungur	घुंगूर
Ghungurmal	घुंगूरमाळ
Ghugari	घुगरी
Knee	घुटका
Knee	घुटी
Ghunghuna	घुणघुणा
Owl	घुबड
Stroller	घुमकी
Dome	घुमट
Dome	घुमटी
Stuttering	घुर-घुर
Grunt	घुरघुर
Grunt	घुरघुराहट
Grunt	घुर्र-घुर्र
Grunt	घुर्रघुराहट
Grunt	घुर्रघुर्र
Dissolved	घुला
Dissolve	घुळणा
Intruder	घुसखोर
Infiltration	घुसखोरी
Intrusion	घुसमट
Bathroom	घुसलखाना
Ghuslan	घुसळण
घुसलणावळ	घुसळणावळ
To rub	घुसळणे
Ghuslap	घुसळप
Ghook	घूक
Dust	घूळ
Bribe	घूस
Hate	घृणा
Aloe vera	घृतपात्र
Ghritachi	घृताची
Ghritarchi	घृतार्ची
Ghrishneshwar	घृष्णेश्वर
To take	घेणे
To take	घेणेकरी
Siege	घेर
Siege	घेरा
Siege	घेराव
Siege	घेरी
Ghewda	घेवडा
Ghevar	घेवर
Blanket	घोंगडी
Blankets	घोंगडे
Let's dig a ditch	घोंगल्या खाई ढोकरू
Blow up the blankets	घोंगल्या फोडा
Snail jar	घोंगी किलकिला
Snail sections	घोंगी खंड्या
Scaly blisters	घोंघल्या फोडी
Ghokampatti	घोकंपट्टी
घोकणी	घोकणी
Ghot	घोट
Kneeling	घोटणी
To kneel	घोटणे
Scam	घोटा
Scam	घोटाळा
Horse error	घोडचूक
Horseshoe	घोडजावई
Horses	घोडदळ
Horse racing	घोडदौड
Horse	घोडनवरा
On horseback	घोडनवरी
Ghodbrahmachari	घोडब्रह्मचारी
Horse fly	घोडमाशी
Equine	घोडमासा
Horse School	घोडशाळा
Horse	घोडा
Horse-drawn carriage	घोडागाडी
Mare	घोडी
Equestrian	घोडेस्वार
Horse riding	घोडेस्वारी
घों	घोण
घोणा	घोणा
Awful	घोर
Felony	घोर अपराध
The great sage	घोर ऋषी
Snoring	घोरणे
Ghorpad	घोरपड
Confusion	घोळ
Mix	घोळका
Mixing	घोळणा
Mixing	घोळाणा
Ghosha	घोशा
Ghosh	घोष
Announcement	घोषणा
Manifesto	घोषणापत्र
Announcement	घोषणेबाजी
Slogan	घोषवाक्य
Ghosh	घोस
Ghosali	घोसाळी
Ghosale	घोसाळे
Olfactory	घ्राण
Olfactory	घ्राणेंद्रिय
E	ङ
E dishes	ङ व्यंजन
F	च
F dishes	च व्यंजन
Championship	चँपियनशीप
Chung	चंग
Good	चंगला
Goodness	चंगीभंगीपणा
Flexibility	चंचलता
Flexibility	चंचलपणा
Chunchi	चंची
Beaker	चंचुपात्र
Beak	चंचू
Beak entry	चंचूप्रवेश
Chand	चंड
Chandakaushik	चंडकौशिक
Chandakaushik sage	चंडकौशिक ऋषी
Chandanshu	चंडांशु
Chandal	चंडाल
Chandalika	चंडालिका
Chandal	चंडाळ
Chandika	चंडिका
Chandi	चंडी
Chandika	चंडीका
Chandigarh	चंडीगढ
Chandodari	चंडोदरी
Chandol	चंडोल
A few families	चंद घराणे
A few dynasties	चंद राजकुळ
A few dynasties	चंद राजवंश
Few dynasties	चंद वंश
Sandalwood	चंदन
Sandalwood oil	चंदनतेल
Sandalwood trunk	चंदनाचे खोड
Chandanel	चंदनेल
Chandaneshwar	चंदनेश्वर
Subscription	चंदा
Chandavati	चंदावती
Silver	चंदी
Chandigarh	चंदीगड
Chandigarh Union Territory	चंदीगड केंद्रशासित प्रदेश
Chanderi	चंदेरी
Chandel	चंदेल
Going to Chandel	चंदेल जात
Chandel district	चंदेल जिल्हा
Chandela	चंदेला
Go to Chandela	चंदेला जा
Chandeli	चंदेली
Chandodari	चंदोडरी
Chandauli	चंदौली
Chandauli district	चंदौली जिल्हा
Chandauli city	चंदौली शहर
The moon	चंद्र
Chandra Shekhar	चंद्र शेखर
Chandrakar	चंद्रकर
Moon art	चंद्रकला
Moonlight	चंद्रकळा
Chandrakant	चंद्रकांत
Chandrakanta	चंद्रकांता
Moonbeam	चंद्रकिरण
Chandraketu	चंद्रकेतू
Crescent	चंद्रकोर
Chandragupta	चंद्रगुप्त
Lunar eclipse	चंद्रग्रहण
Lunar hour	चंद्रघंटा
Moonlight	चंद्रज्योत
Moonlight	चंद्रज्योती
Chandradev	चंद्रदेव
Chandrapuli	चंद्रपुली
Chandrapur	चंद्रपूर
Chandrapur District	चंद्रपूर जिल्हा
Moonlight	चंद्रप्रकाश
Chandraprabha	चंद्रप्रभ
Chandraprabhanath	चंद्रप्रभनाथ
Chandrabal	चंद्रबळ
Chandrabahu	चंद्रबाहु
Crescent	चंद्रबिंब
Chandrabimba raga	चंद्रबिंब राग
Chandrabhavan	चंद्रभवन
Chandrabhavan Raga	चंद्रभवन राग
Chandrabhaga	चंद्रभागा
Chandrabhanu	चंद्रभानू
Lunar system	चंद्रमंडळ
Chandramani	चंद्रमणी
On the moon	चंद्रमा
The moon	चंद्रमाला
Chandramouli	चंद्रमौली
Lunar line	चंद्ररेखा
Chandravansh	चंद्रवंश
Chandravartma	चंद्रवर्त्म
Lunar evolving lotus	चंद्रविकासी कमळ
Chandravijaya	चंद्रविजय
Chandrasekhar	चंद्रशेखर
Chandrasekhar Azad	चंद्रशेखर आझाद
Chandrasen	चंद्रसेन
Lunar eclipse	चंद्रहार
Chandrahas	चंद्रहास
Lunar eclipse	चंद्रावर्ता
Chandrika	चंद्रिका
Moonrise	चंद्रोदय
Moonlight	चंद्र्या ढोक
Champak	चंपक
Champak raga	चंपक राग
Champa VI	चंपा षष्ठी
Champawat	चंपावत
Champawat district	चंपावत जिल्हा
Champashthi	चंपाषष्ठी
Champukavya	चंपुकाव्य
Champu	चंपू
Champhai	चंफाइ
Champhai District	चंफाइ जिल्हा
Eczema	चंबळ
Chamba	चंबा
Chamba district	चंबा जिल्हा
