चलचित्र उत्सव	चित्रपट उत्सव
फिल्म निर्माता	चित्रपट निर्माता
पटकथा	चित्रपटकथा
सिनेमा	चित्रपटगृह
चलचित्र	चित्रपटसृष्टी
पिक्चर सेल	चित्रपेशी
चित्रबन	चित्रबाण
चित्रमहर्षि दादासाहेब फाल्के	चित्रमहर्षी दादासाहेब फाळके
हिरन	चित्रमृग
चित्ररथ	चित्ररथ
चित्र रेखा	चित्ररेखा
चित्ररफ	चित्ररेफ
चित्रलेख	चित्रलिपी
चित्रलेखा	चित्रलेखा
चित्रवर्मा	चित्रवर्मा
चित्रावण	चित्रवाण
चित्र वाहन	चित्रवाहन
गेलरी	चित्रशाळा
चित्राशीर	चित्रशिर
चित्रसर्प	चित्रसर्प
चित्रसेन	चित्रसेन
अंजीर	चित्रा
चित्रा रागिनी	चित्रा रागिनी
चित्रांग	चित्रांग
चित्रांग टिटिर	चित्रांग तित्तिर
चित्रांगदा	चित्रांगद
चित्रांगदा	चित्रांगदा
चित्रकथा	चित्राक्ष
चित्राथी	चित्राथी
चित्ररुधा	चित्रायुध
चित्राल जल चील	चित्राळ पाणगरुड
चित्रावती	चित्रावती
चित्रावती नदी	चित्रावती नदी
चित्रावती	चित्रावथी
चित्रवाश	चित्राश्व
चित्राहुति	चित्राहुति
फिल्माने	चित्रीकरण
चित्रस्थान	चित्रोष्ट्र
उकसावा	चिथवणी
चिदंबरम	चिदंबरम
चीन की मिट्टी	चिना माती
चिनाब	चिनाब
चिनाब नदी	चिनाब नदी
चीनी मिटटी	चिनीमाती
Chinsurah	चिन्सुराह
चिनसुराहा शहर	चिन्सुराह शहर
संकेत	चिन्ह
चिपचिपा	चिपका
चुटकी	चिपटी
चिपटा हुआ	चिपड
छीपाड़ा	चिपडा
चिपडे	चिपडे
फिसलाऊ	चिपळी
पानीपत	चिपाट
छीपाड़	चिपाड
चीपद्या	चिपाड्या
ठोड़ी	चिबुक
चिमटी	चिमटा
चिमटी	चिमटी
चिमना	चिमणा
चिमना बजरी	चिमणा कंकर
चिमना ढोक	चिमणा ढोक
चिमना शिकारी	चिमणा शिकारी
चिमनी	चिमणी
चुटकी	चिमूट
चिरंजीव	चिरंजीव
सदैव	चिरकाल
सदैव	चिरकाळ
चिरगुट	चिरगूट
चिरगुटपांगरगुन	चिरगूटपांघरूण
चिरानी	चिरणी
कटौती करने के लिए	चिरणे
सीतनिद्रा	चिरनिद्रा
कभी-प्रतिस्पर्धी	चिरप्रतिस्पर्धी
चिरोप्रैक्टिक	चिरफळ
